id,document_number,title,url,legal_type,legal_sectors,issuing_authority,issuance_date,signers
315448,90/2016/NĐ-CP,Nghị định 90/2016/NÐ-CP quy định về điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-90-2016-NÐ-CP-dieu-tri-nghien-cac-chat-dang-thuoc-phien-bang-thuoc-thay-the-315448.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
319874,103/2016/NĐ-CP,Nghị định 103/2016/NĐ-CP quy định về bảo đảm an toàn sinh học tại phòng xét nghiệm,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-103-2016-ND-CP-quy-dinh-bao-dam-an-toan-sinh-hoc-tai-phong-xet-nghiem-319874.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
316136,75/2016/NĐ-CP,Nghị định 75/2016/NĐ-CP quy định điều kiện thực hiện xét nghiệm HIV,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-dinh-75-2016-ND-CP-dieu-kien-thuc-hien-kinh-doanh-dich-vu-xet-nghiem-HIV-316136.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
316127,109/2016/NĐ-CP,"Nghị định 109/2016/NĐ-CP quy định cấp chứng chỉ hành nghề đối với người hành nghề và cấp giấy phép hoạt động đối với cơ sở khám, chữa bệnh",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-109-2016-ND-CP-cap-chung-chi-hanh-nghe-nguoi-hanh-nghe-cap-giay-phep-hoat-dong-316127.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
315454,91/2016/NĐ-CP,"Nghị định 91/2016/NĐ-CP về quản lý hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-91-2016-NÐ-CP-quan-ly-hoa-chat-che-pham-diet-con-trung-diet-khuan-dung-gia-dung-y-te-315454.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
315456,102/2016/NĐ-CP,Nghị định 102/2016/NĐ-CP quy định về điều kiện kinh doanh thuốc,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-dinh-102-2016-ND-CP-quy-dinh-dieu-kien-kinh-doanh-thuoc-315456.aspx,Nghị định,"Thương mại, Thể thao - Y tế",Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
315457,93/2016/NĐ-CP,Nghị định 93/2016/NĐ-CP quy định về điều kiện sản xuất mỹ phẩm,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-dinh-93-2016-ND-CP-dieu-kien-san-xuat-my-pham-315457.aspx,Nghị định,"Thương mại, Thể thao - Y tế",Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
316650,67/2016/NĐ-CP,"Nghị định 67/2016/NĐ-CP quy định về điều kiện sản xuất, kinh doanh thực phẩm thuộc lĩnh vực quản lý chuyên ngành của Bộ Y tế",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-67-2016-ND-CP-dieu-kien-san-xuat-kinh-doanh-thuc-pham-quan-ly-chuyen-nganh-Bo-Y-te-316650.aspx,Nghị định,"Đầu tư, Thể thao - Y tế",Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
315421,106/2016/NĐ-CP,Nghị định 106/2016/NĐ-CP quy định điều kiện kinh doanh hoạt động thể thao,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-dinh-106-2016-ND-CP-dieu-kien-kinh-doanh-hoat-dong-the-thao-315421.aspx,Nghị định,"Doanh nghiệp, Đầu tư, Thể thao - Y tế",Chính phủ,2016-01-07,Nguyễn Xuân Phúc:1849
297595,126/2015/NĐ-CP,Nghị định 126/2015/NĐ-CP sửa đổi Danh mục các chất ma túy và tiền chất kèm theo Nghị định 82/2013/NĐ-CP về các danh mục chất ma túy và tiền chất,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-126-2015-ND-CP-sua-doi-danh-muc-chat-ma-tuy-tien-chat-theo-Nghi-dinh-82-2013-ND-CP-297595.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2015-09-12,Nguyễn Tấn Dũng:436
273249,41/2015/NĐ-CP,"Nghị định 41/2015/NĐ-CP Quy định về xét tặng danh hiệu ""Thầy thuốc Nhân dân"", ""Thầy thuốc Ưu tú""",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-41-2015-ND-CP-xet-tang-danh-hieu-Thay-thuoc-Nhan-dan-Thay-thuoc-Uu-tu-273249.aspx,Nghị định,"Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,2015-05-05,Nguyễn Tấn Dũng:436
288862,70/2015/NĐ-CP,"Nghị định 70/2015/NĐ-CP hướng dẫn Luật Bảo hiểm y tế đối với Quân đội nhân dân, Công an nhân dân và người làm công tác cơ yếu",https://thuvienphapluat.vn/van-ban/Bao-hiem/Nghi-dinh-70-2015-ND-CP-huong-dan-Luat-Bao-hiem-y-te-Quan-doi-Cong-an-nhan-dan-nguoi-lam-co-yeu-288862.aspx,Nghị định,"Bảo hiểm, Thể thao - Y tế",Chính phủ,2015-01-09,Nguyễn Tấn Dũng:436
259957,117/2014/NĐ-CP,"Nghị định 117/2014/NĐ-CP về Y tế xã, phường, thị trấn",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-117-2014-ND-CP-Y-te-xa-phuong-thi-tran-hoat-dong-Y-te-xa-259957.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,2014-08-12,Nguyễn Tấn Dũng:436
213060,158/2013/NĐ-CP,"Nghị định 158/2013/NĐ-CP quy định xử phạt vi phạm hành chính trong lĩnh vực văn hóa, thể thao, du lịch và quảng cáo",https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-158-2013-ND-CP-xu-phat-vi-pham-hanh-chinh-van-hoa-the-thao-du-lich-quang-cao-213060.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,2013-12-11,Nguyễn Tấn Dũng:436
151089,91/2012/NĐ-CP,Nghị định 91/2012/NĐ-CP quy định xử phạt vi phạm hành chính về an toàn thực phẩm,https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-91-2012-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-an-toan-thuc-pham-151089.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,2012-08-11,Nguyễn Tấn Dũng:436
127622,69/2011/NĐ-CP,"Nghị định 69/2011/NĐ-CP quy định xử phạt vi phạm hành chính về y tế dự phòng, môi trường y tế và phòng, chống HIV/AIDS",https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-69-2011-ND-CP-xu-phat-vi-pham-hanh-chinh-y-te-du-phong-127622.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,2011-08-08,Nguyễn Tấn Dũng:436
126149,56/2011/NĐ-CP,"Nghị định 56/2011/NĐ-CP quy định chế độ phụ cấp ưu đãi theo nghề đối với công, viên chức công tác tại cơ sở y tế công lập",https://thuvienphapluat.vn/van-ban/Lao-dong-Tien-luong/Nghi-dinh-56-2011-ND-CP-che-do-phu-cap-uu-dai-theo-nghe-126149.aspx,Nghị định,"Lao động - Tiền lương, Thể thao - Y tế",Chính phủ,2011-04-07,Nguyễn Tấn Dũng:436
102040,22/2010/NĐ-CP,"Nghị định 22/2010/NĐ-CP sửa đổi Điều 3 Nghị định 188/2007/NĐ-CP quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-22-2010-ND-CP-sua-doi-Nghi-dinh-188-2007-ND-CP-chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-Bo-Y-te-102040.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,2010-09-03,Nguyễn Tấn Dũng:436
112693,103/2010/NĐ-CP,"Nghị định 103/2010/NĐ-CP hướng dẫn Luật phòng, chống bệnh truyền nhiễm về kiểm dịch y tế biên giới",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-103-2010-ND-CP-huong-dan-Luat-phong-chong-benh-truyen-nhiem-112693.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2010-01-10,Nguyễn Tấn Dũng:436
69027,88/2008/NĐ-CP,Nghị định 88/2008/NĐ-CP về việc xác định lại giới tính,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-88-2008-ND-CP-xac-dinh-lai-gioi-tinh-69027.aspx,Nghị định,"Thể thao - Y tế, Quyền dân sự",Chính phủ,2008-05-08,Nguyễn Tấn Dũng:436
58465,163/2007/NĐ-CP,"Nghị định 163/2007/NĐ-CP sửa tên, bổ sung, chuyển, loại bỏ một số chất thuộc danh mục các chất ma tuý và tiền chất ban hành kèm theo Nghị định 67/2001/NĐ-CP",https://thuvienphapluat.vn/van-ban/Trach-nhiem-hinh-su/Nghi-dinh-163-2007-ND-CP-danh-muc-chat-ma-tuy-tien-chat-sua-ten-chuyen-loai-bo-chat-thuoc-danh-muc-ban-hanh-kem-theo-Nghi-dinh-67-2001-ND-CP-58465.aspx,Nghị định,"Trách nhiệm hình sự, Thể thao - Y tế",Chính phủ,2007-12-11,Nguyễn Tấn Dũng:436
16316,05/2007/NĐ-CP,"Nghị định 05/2007/NĐ-CP về việc phòng, chống bệnh dại ở động vật",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-05-2007-ND-CP-phong-chong-benh-dai-o-dong-vat-16316.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2007-09-01,Nguyễn Tấn Dũng:436
13445,79/2006/NĐ-CP,Nghị định 79/2006/NĐ-CP Hướng dẫn Luật Dược,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-79-2006-ND-CP-huong-dan-Luat-Duoc-13445.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2006-09-08,Nguyễn Tấn Dũng:436
13333,77/2006/NĐ-CP,Nghị định 77/2006/NĐ-CP về tổ chức và hoạt động của Thanh tra Y tế,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-77-2006-ND-CP-to-chuc-hoat-dong-Thanh-tra-Y-te-13333.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,2006-03-08,Nguyễn Tấn Dũng:436
53016,45/2005/NĐ-CP,Nghị định 45/2005/NĐ-CP về việc xử phạt vi phạm hành chính trong lĩnh vực y tế,https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-45-2005-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-y-te-53016.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,2005-06-04,Phan Văn Khải:612
52056,120/2004/NĐ-CP,"Nghị định 120/2004/NĐ-CP về quản lý giá thuốc phòng, chữa bệnh cho người",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-120-2004-ND-CP-quan-ly-gia-thuoc-phong-chua-benh-cho-nguoi-52056.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2004-12-05,Phan Văn Khải:612
52143,135/2004/NĐ-CP,"Nghị định 135/2004/NĐ-CP quy định chế độ áp dụng biện pháp đưa vào cơ sở chữa bệnh, tổ chức hoạt động của cơ sở chữa bệnh theo Pháp lệnh Xử lý vi phạm hành chính và chế độ áp dụng đối với người thành niên, người tự nguyện vào cở sở chữa bệnh",https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-135-2004-ND-CP-che-do-ap-dung-bien-phap-dua-vao-to-chuc-hoat-dong-co-so-chua-benh-theo-Phap-lenh-Xu-ly-vi-pham-hanh-chinh-thanh-nien-52143.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,2004-10-06,Phan Văn Khải:612
52367,163/2004/NĐ-CP,Nghị định 163/2004/NĐ-CP Hướng dẫn Pháp lệnh Vệ sinh an toàn thực phẩm,https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Nghi-dinh-163-2004-ND-CP-huong-dan-Phap-lenh-Ve-sinh-an-toan-thuc-pham-52367.aspx,Nghị định,"Tài nguyên - Môi trường, Thể thao - Y tế",Chính phủ,2004-07-09,Phan Văn Khải:612
52202,141/2004/NĐ-CP,"Nghị định 141/2004/NĐ-CP về xử phạt vi phạm hành chính trong lĩnh vực thể dục, thể thao",https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-141-2004-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-the-duc-the-thao-52202.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,2004-01-07,Phan Văn Khải:612
51339,103/2003/NĐ-CP,"Nghị định 103/2003/NĐ-CP Hướng dẫn Pháp lệnh Hành nghề y, dược tư nhân",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-103-2003-ND-CP-huong-dan-Phap-lenh-Hanh-nghe-y-duoc-tu-nhan-51339.aspx,Nghị định,Thể thao - Y tế,Chính phủ,2003-12-09,Phan Văn Khải:612
50513,12/2003/NĐ-CP,Nghị định 12/2003/NĐ-CP về sinh con theo phương pháp khoa học,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-12-2003-ND-CP-sinh-con-theo-phuong-phap-khoa-hoc-50513.aspx,Nghị định,"Thể thao - Y tế, Quyền dân sự",Chính phủ,2003-12-02,Phan Văn Khải:612
50587,22/2003/NĐ-CP,"Nghị định 22/2003/NĐ-CP quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ủy ban thể dục thể thao",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-22-2003-ND-CP-chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-Uy-ban-the-duc-the-thao-50587.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,2003-11-03,Phan Văn Khải:612
51569,133/2003/NĐ-CP,Nghị định 133/2003/NĐ-CP bổ sung một số chất vào danh mục các chất ma tuý và tiền chất ban hành kèm Nghị định 67/2001/NĐ-CP,https://thuvienphapluat.vn/van-ban/Trach-nhiem-hinh-su/Nghi-dinh-133-2003-ND-CP-chat-ma-tuy-doc-duoc-dung-trong-phan-tich-kiem-nghiem-nghien-cuu-khoa-hoc-dieu-tra-toi-pham-y-te-bo-sung-ND-67-2001-ND-CP-51569.aspx,Nghị định,"Trách nhiệm hình sự, Thể thao - Y tế",Chính phủ,2003-06-11,Phan Văn Khải:612
51645,147/2003/NĐ-CP,"Nghị định 147/2003/NĐ-CP về điều kiện, thủ tục cấp giấy phép và quản lý hoạt động của các cơ sở cai nghiện ma túy tự nguyện",https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-dinh-147-2003-ND-CP-dieu-kien-thu-tuc-cap-giay-phep-quan-ly-hoat-dong-cua-co-so-cai-nghien-ma-tuy-tu-nguyen-51645.aspx,Nghị định,"Giáo dục, Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,2003-02-12,Phan Văn Khải:612
47913,35/2001/NĐ-CP,"Nghị định 35/2001/NĐ-CP về chính sách đối với nhà giáo, cán bộ quản lý giáo dục công tác ở trường chuyên biệt, ở vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn",https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-dinh-35-2001-ND-CP-chinh-sach-nha-giao-can-bo-quan-ly-giao-duc-cong-tac-o-truong-chuyen-biet-o-vung-co-dieu-kien-kinh-te-xa-hoi-kho-khan-47913.aspx,Nghị định,"Giáo dục, Thể thao - Y tế",Chính phủ,2001-09-07,Phan Văn Khải:612
48533,80/2001/NĐ-CP,Nghị định 80/2001/NĐ-CP hướng dẫn việc kiểm soát các hoạt động hợp pháp liên quan đến ma tuý ở trong nước,https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-dinh-80-2001-ND-CP-huong-dan-viec-kiem-soat-cac-hoat-dong-hop-phap-lien-quan-den-ma-tuy-o-trong-nuoc-48533.aspx,Nghị định,"Doanh nghiệp, Trách nhiệm hình sự, Thể thao - Y tế",Chính phủ,2001-05-11,Phan Văn Khải:612
48329,67/2001/NĐ-CP,Nghị định 67/2001/NĐ-CP ban hành các danh mục chất ma tuý và tiền chất,https://thuvienphapluat.vn/van-ban/Trach-nhiem-hinh-su/Nghi-dinh-67-2001-ND-CP-danh-muc-chat-ma-tuy-va-tien-chat-48329.aspx,Nghị định,"Trách nhiệm hình sự, Thể thao - Y tế",Chính phủ,2001-01-10,Phan Văn Khải:612
46192,06/2000/NĐ-CP,"Nghị định 06/2000/NĐ-CP về việc hợp tác đầu tư với nước ngoài trong lĩnh vực khám chữa bệnh, giáo dục đào tạo, nghiên cứu khoa học",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-dinh-06-2000-ND-CP-hop-tac-dau-tu-voi-nuoc-ngoai-trong-linh-vuc-kham-chua-benh-giao-duc-dao-tao-nghien-cuu-khoa-hoc-46192.aspx,Nghị định,"Đầu tư, Giáo dục, Thể thao - Y tế",Chính phủ,2000-06-03,Phan Văn Khải:612
45447,55/1999/NĐ-CP,Nghị định 55/1999/NĐ-CP thi hành Pháp lệnh người tàn tật,https://thuvienphapluat.vn/van-ban/Lao-dong-Tien-luong/Nghi-dinh-55-1999-ND-CP-thi-hanh-Phap-lenh-ve-nguoi-tan-tat-45447.aspx,Nghị định,"Lao động - Tiền lương, Thể thao - Y tế, Quyền dân sự, Văn hóa - Xã hội",Chính phủ,1999-10-07,Phan Văn Khải:612
41731,41/1998/NĐ-CP,Nghị định 41/1998/NĐ-CP về Điều lệ kiểm dịch y tế biên giới của nước Cộng hoà xã hội chủ nghĩa Việt Nam,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-41-1998-ND-CP-Dieu-le-kiem-dich-y-te-bien-gioi-cua-nuoc-Cong-hoa-xa-hoi-chu-nghia-Viet-Nam-41731.aspx,Nghị định,Thể thao - Y tế,Chính phủ,1998-11-06,Phan Văn Khải:612
41327,03/1998/NĐ-CP,"Nghị định 03/1998/NĐ-CP về chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của Uỷ ban Thể dục thể thao",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-03-1998-ND-CP-chuc-nang-nhiem-vu-quyen-han-va-to-chuc-bo-may-cua-Uy-ban-The-duc-the-thao-41327.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,1998-06-01,Phan Văn Khải:612
41326,01/1998/NĐ-CP,Nghị định 01/1998/NĐ-CP về hệ thống tổ chức y tế địa phương,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-01-1998-ND-CP-he-thong-to-chuc-y-te-dia-phuong-41326.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,1998-03-01,Phan Văn Khải:612
39926,46-CP,Nghị định 46-CP năm 1996 về việc xử phạt vi phạm hành chính trong lĩnh vực quản lý nhà nước về y tế,https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-46-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-quan-ly-nha-nuoc-ve-y-te-39926.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,1996-06-08,Võ Văn Kiệt:767
39869,34/CP,"Nghị định 34/CP năm 1996 hướng dẫn pháp lệnh phòng, chống nhiễm vi rút gây ra hội chứng suy giảm miễn dịch mắc phải ở người (hiv/aids)",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-34-CP-huong-dan-thi-hanh-phap-lenh-phong-chong-nhiem-vi-rut-gay-ra-hoi-chung-suy-giam-mien-dich-mac-phai-o-nguoi-hiv-aids-39869.aspx,Nghị định,Thể thao - Y tế,Chính phủ,1996-01-06,Võ Văn Kiệt:767
38212,362-HĐBT,"Nghị định 362-HĐBT năm 1991 về chức năng, nhiệm vụ, quyền hạn, tổ chức bộ máy của Uỷ ban bảo vệ và chăm sóc trẻ em Việt Nam do Hội đồng Bộ trưởng ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-362-HDBT-chuc-nang-nhiem-vu-quyen-han-to-chuc-bo-may-cua-Uy-ban-bao-ve-va-cham-soc-tre-em-Viet-Nam-38212.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Hội đồng Bộ trưởng,1991-06-11,Võ Văn Kiệt:767
37498,11-HĐBT,"Nghị định 11-HĐBT năm 1988 về điều lệ kiểm soát sát sinh gia súc, gia cầm do Hội đồng Bộ trưởng ban hành",https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Nghi-dinh-11-HDBT-dieu-le-kiem-soat-sat-sinh-gia-suc-gia-cam-37498.aspx,Nghị định,"Tài nguyên - Môi trường, Thể thao - Y tế",Hội đồng Bộ trưởng,1988-06-02,Võ Văn Kiệt:767
37266,5-HĐBT,Nghị định 5-HĐBT năm 1987 hướng dẫn pháp lệnh quy định danh hiệu vinh dự Nhà nước để tặng các thầy thuốc do Hội đồng Bộ trưởng ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-5-HDBT-thi-hanh-phap-lenh-cua-Hoi-dong-Nha-nuoc-quy-dinh-danh-hieu-vinh-du-Nha-nuoc-de-tang-cac-thay-thuoc-37266.aspx,Nghị định,Thể thao - Y tế,Hội đồng Bộ trưởng,1987-09-01,Võ Chí Công:759
44743,86-HĐBT,"Nghị định 86-HĐBT về nhiệm vụ, quyền hạn, tổ chức bộ máy của cơ quan chuyên môn thuộc Uỷ ban nhân dân huyện do Hội đồng Bộ trưởng ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-86-HDBT-nhiem-vu-quyen-han-to-chuc-bo-may-cua-co-quan-chuyen-mon-thuoc-Uy-ban-nhan-dan-huyen-44743.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế, Văn hóa - Xã hội",Hội đồng Bộ trưởng,1983-04-08,Tố Hữu:643
44046,79-HĐBT,Nghị định 79-HĐBT năm 1982 về việc thành lập Liên hiệp các xí nghiệp dược Việt Nam trực thuộc Bộ Y tế do Hội đồng Bộ trưởng ban hành,https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-dinh-79-HDBT-thanh-lap-Lien-hiep-cac-xi-nghiep-duoc-Viet-Nam-truc-thuoc-Bo-Y-te-44046.aspx,Nghị định,"Doanh nghiệp, Thể thao - Y tế",Hội đồng Bộ trưởng,1982-04-05,Tố Hữu:643
43113,23-HĐBT,Nghị định 23-HĐBT năm 1981 Điều lệ kiểm dịch động vật do Hội đồng Bộ trưởng ban hành,https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Nghi-dinh-23-HDBT-Dieu-le-kiem-dich-dong-vat-43113.aspx,Nghị định,"Tài nguyên - Môi trường, Thể thao - Y tế",Hội đồng Bộ trưởng,1981-10-08,Tố Hữu:643
43801,175-CP,Nghị định 175-CP năm 1964 về việc quản lý vũ khí quân dụng và vũ khí thể thao quốc phòng do Hội đồng Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-175-CP-quan-ly-vu-khi-quan-dung-va-vu-khi-the-thao-quoc-phong-43801.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Hội đồng Chính phủ,1964-11-12,Phạm Văn Đồng:592
22874,946-BYT/PBCB,"Nghị định 946-BYT/PBCB năm 1959 về điều lệ vệ sinh cho những nơi giữ trẻ ở các cơ quan, trường học, các công, nông, lâm trường, xí nghiệp do Bộ trưởng Bộ Y Tế ban hành.",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-946-BYT-PBCB-dieu-le-ve-sinh-cho-nhung-noi-giu-tre-o-cac-co-quan-truong-hoc-cac-cong-nong-lam-truong-xi-nghiep-do-Bo-Y-Te-ban-han-22874.aspx,Nghị định,Thể thao - Y tế,Bộ Y tế,1959-12-11,Phạm Ngọc Thạch:1641
